11901,5,0,0,0
1,1,1,1,1
2,1.114361,0.9465053,1.129625,1.083902
2,1.85045,0.9829512,2.512377,2.108396
2,0.8134146,1.5349,0.5319363,0.6795749
2,1.646692,1.574305,1.782563,1.774331
2,0.9554878,0.5258171,1.020973,0.9215199
2,1.344962,0.8060599,0.9182112,1.10485
2,1.260545,0.9660545,1.426514,1.124111
2,0.852539,1.859364,1.189072,0.9733168
2,0.7017584,1.256187,0.942796,0.9311822
2,1.277105,0.8339094,1.119942,1.432482
2,1.140817,1.123919,0.8877668,0.8309856
2,0.8822239,2.700921,0.5075004,0.9209474
2,0.7121848,2.553177,0.605105,0.8112839
2,1.274244,1.60185,1.069504,0.9359777
2,0.938962,2.144145,1.592791,1.358815
2,1.409152,0.5627069,1.040263,0.8731591
2,1.253509,0.3884116,0.7626378,0.9626739
2,0.7837901,1.119384,0.8211156,0.7599916
2,1.66038,0.7218473,1.844777,1.064459
2,1.352684,1.209742,1.402277,0.8758994
2,1.254715,0.6013379,1.664335,1.302308
2,1.369693,1.311291,1.495576,1.66107
2,1.363339,0.6497324,1.113632,0.7574745
2,1.324776,0.5749988,0.9459634,1.290522
2,1.299679,0.6909655,0.9325172,1.015607
2,1.390546,0.4721658,1.554269,1.314424
2,0.9767115,0.8329844,1.892583,1.558234
2,1.362836,0.5009403,1.531291,1.382045
2,0.8870722,1.186178,1.210693,1.404942
2,0.5254918,1.015974,0.7253522,1.132906
2,1.191545,1.647475,1.273585,1.621231
2,0.8261028,0.5409822,0.9251216,1.301352
2,0.8897986,0.9154687,0.7850281,0.9160526
2,1.148593,0.9510745,1.184306,1.204133
2,1.190189,0.8896965,0.8665534,1.038699
2,1.266074,1.164342,0.9878918,0.862167
2,1.060944,0.8318214,1.17118,1.369867
2,1.201147,1.05119,1.017211,0.8212821
2,0.8263325,0.7529896,0.9547973,0.8994086
2,1.298356,0.7957408,1.733369,1.564366
2,1.168473,0.988099,0.8055183,1.252885
2,1.181705,0.6028653,0.9839042,1.366575
2,0.9044352,0.8876719,0.6123223,0.7679385
2,1.030166,1.221661,0.7233285,0.9142458
2,0.7223162,0.6685522,0.6698759,0.6886358
2,0.8655674,1.276365,0.9614717,1.121118
2,0.7883547,1.829939,1.485231,1.234876
2,1.10516,0.9970824,0.9178899,1.138898
2,0.8920267,1.35011,1.037601,0.9570675
2,1.00035,1.337029,0.7747462,0.6810524
2,1.088921,2.151543,1.537399,1.386643
2,1.487777,1.531602,1.153316,1.41278
2,1.100586,0.8104342,0.714072,0.7083826
2,1.059711,1.523974,0.9181534,0.7916378
2,1.611295,1.147631,1.042962,1.692368
2,0.8484157,0.5290527,0.8159463,1.086873
2,0.7694496,1.993325,0.8895061,0.896895
2,0.8874823,0.910253,0.7951827,0.9687672
2,0.8836638,1.13379,1.185304,1.018101
2,1.163851,1.376326,0.799789,0.8039205
2,0.8440819,0.9648661,0.6756682,0.6110574
2,1.397639,0.9410911,0.9033618,1.149659
2,0.9420323,0.7433171,1.048337,0.9148426
2,0.6531137,1.264612,0.8012134,0.715281
2,0.6083212,1.727313,0.4979754,0.5544975
2,1.682402,0.6415353,1.442628,1.448579
2,1.376764,0.9866308,1.34103,1.119603
2,0.6262733,1.69434,1.158992,0.8674098
2,0.9962236,1.04687,0.9038906,1.115834
2,0.9989613,1.043525,0.6219321,0.5400446
2,0.8211403,1.013495,0.4971414,0.8088642
2,0.7511744,1.447892,0.8789082,0.7414525
2,1.217344,0.9634093,1.749988,2.168058
2,0.7677162,0.6510153,0.6771428,1.001441
2,1.386493,0.5958011,2.207625,1.603291
2,0.8230733,1.064229,0.8950975,0.8951616
2,0.8237171,1.167412,1.263489,1.260464
2,0.9075592,0.8814747,0.8757537,0.9507302
2,1.133945,0.6879636,1.118549,1.202499
2,0.7739806,1.183908,0.7827304,1.194467
2,0.8081525,0.5626905,1.139033,1.106203
2,1.060917,0.7134269,0.7682872,0.8425552
2,0.9763922,0.5900343,1.09837,0.9769905
2,0.8364081,0.6385483,0.7016624,1.015015
2,0.7228744,0.4254995,0.9693818,0.6030319
2,0.8304272,0.4845664,0.751276,0.9826645
2,1.16172,1.434009,1.351355,1.223652
2,1.443052,1.046839,1.128316,1.492153
2,1.154546,0.3348469,1.778689,1.536398
2,1.059724,0.763171,1.450992,1.478685
2,1.39117,0.7177052,1.01006,1.006048
2,0.4274616,0.887762,0.7710428,1.193959
2,0.7166779,0.8383887,0.6158946,0.567252
2,1.255485,1.33247,1.565805,1.435309
2,1.071115,0.7629812,1.012337,0.8617236
2,1.038611,0.8236244,1.003175,1.020302
2,0.9819734,0.8548013,1.171085,0.9893127
2,1.035118,1.936319,1.319559,1.250537
2,1.148957,1.319859,0.6420531,0.8477609
2,1.477469,0.464749,1.413767,1.354682
3,0.9524033,1.45252,1.167757,1.039983
3,1.10575,0.7839107,0.7119883,0.9598427
3,1.27747,1.078678,0.7608778,0.9350833
3,0.9890956,0.6935286,0.9740885,1.406835
3,1.031987,1.103549,0.6683002,1.091169
3,1.301354,0.6108247,0.8374608,1.199948
3,1.09411,1.001682,1.004237,1.019035
3,1.009568,0.6557239,1.274531,1.184059
3,1.406124,2.320875,1.069804,0.6986702
3,0.8223756,1.102269,0.7610402,0.7746698
3,0.6293839,0.8457192,1.137092,0.9199632
3,0.7760368,1.060234,0.8079252,0.6597729
3,0.6435319,1.057249,0.8065402,0.7824175
3,1.095568,0.7862187,0.6529597,1.554924
3,1.345962,1.629615,0.9944396,1.32614
3,0.9555074,0.7761904,1.145055,0.9528223
3,0.810792,1.378335,0.9775422,1.07542
3,0.8804851,0.9773078,0.8127827,0.8155294
3,1.107997,0.8802272,1.165238,0.9463197
3,1.201154,0.6403382,1.072192,1.156333
3,0.9511377,3.38615,0.6420615,0.8676449
3,0.8371357,1.13964,0.7708515,0.8334704
3,0.9914154,0.8160126,0.928508,1.008101
3,1.641974,0.5424252,1.125453,1.614286
3,0.9679003,0.81218,0.8709684,0.8437897
3,1.144357,0.5588986,0.8845581,1.036284
3,1.066795,1.115798,0.6401461,1.076083
3,0.8052171,0.8594994,0.9616475,0.859433
3,0.8924872,0.8128182,0.9368946,0.9452829
3,1.084282,0.3894987,1.768124,1.041612
3,0.8057546,2.594789,1.389386,0.9355135
3,0.9430474,0.9894681,0.9702641,0.8958173
3,1.181957,2.248661,0.8571462,0.9449866
3,0.9631367,0.8937918,0.8803815,0.9340495
3,1.146602,1.12625,0.9879982,0.9702389
3,0.8644301,0.817527,0.8680231,1.149977
3,0.7900892,0.895723,1.123909,0.8466596
3,1.070565,0.7644891,0.8198109,0.9238624
3,0.7483616,1.857899,0.7970173,0.7120066
3,1.107582,0.7010922,1.052035,1.023391
3,1.136393,1.01283,1.69823,1.337188
3,0.8915233,0.625752,0.6990828,0.7355938
3,1.329708,0.4320582,0.5758259,1.16172
3,0.9377554,0.9399797,0.8269704,1.082704
3,1.087722,1.036565,1.172706,1.17475
3,1.103008,0.8350118,0.8360577,1.229176
3,1.075309,0.5958906,0.7120172,1.111067
3,0.8782128,0.7947185,1.237755,1.004896
3,1.000592,0.5317194,1.062966,1.163371
3,1.429043,0.5968805,1.369199,0.8229696
3,0.8523788,1.43762,0.5776388,0.68035
3,1.007784,1.048697,1.069663,0.6917699
3,0.9840398,0.7795639,0.7911827,0.7886649
3,0.8907268,1.121688,1.225389,0.7725477
3,0.7602578,1.558797,0.9011699,1.076364
3,1.135186,0.7725389,1.26599,0.9667106
3,1.080843,0.7625841,0.9428094,1.144698
3,0.7496005,1.047161,0.6724097,0.8795209
3,0.9817743,0.9156418,0.5585527,1.247387
3,1.278889,0.8948265,1.334118,0.955472
3,1.015004,0.4722834,0.9462266,1.084829
3,1.010449,0.7790558,1.1177,0.8940127
3,1.222012,0.8131737,1.536547,0.8970428
3,0.9311226,0.9620034,0.8732262,0.8208728
3,0.9033072,1.454883,1.078963,0.783115
3,0.8245197,1.626434,0.8615254,0.8108004
3,1.333822,0.5330769,1.367043,1.044579
3,1.21768,1.315265,0.8139474,1.00338
3,1.444504,0.9110966,1.294809,1.218594
3,0.8413999,1.050123,0.8903653,1.005573
3,1.030956,2.232247,1.238817,0.8522779
3,1.018114,0.7685935,0.5683331,0.6661223
3,0.9162476,1.013073,2.14838,1.080995
3,1.111519,1.634077,1.271675,1.321155
3,1.141913,0.6180747,0.7778819,0.9405538
3,0.8902927,1.435806,0.6577249,0.8386758
3,0.7198875,0.7998382,0.7012607,0.862821
3,1.332969,0.837164,1.465534,1.063333
3,0.845661,2.05646,1.04753,0.7281656
3,0.8782307,2.059306,0.4527697,1.014475
3,0.9148574,1.087138,1.012783,0.992506
3,1.028159,1.206517,0.8557065,0.7020503
3,0.984199,1.071392,1.577445,0.8849469
3,1.090951,1.373434,0.8962242,1.075228
3,1.012888,0.7986355,1.285267,1.280103
3,1.047219,0.9485584,1.344856,1.192346
3,1.059558,0.7410247,1.067653,1.066916
3,1.372754,1.982839,0.8889637,0.9781778
3,0.8028828,0.8033055,0.6131379,0.9713889
3,1.02842,0.7474027,1.149476,1.175275
3,0.9506932,0.6568527,0.9646496,1.263527
3,1.150417,0.5375886,1.108979,1.125113
3,1.041063,0.8146025,1.107228,1.159056
3,0.9269509,1.384588,0.7176224,1.091738
3,0.8269695,1.008458,1.172534,0.8234681
3,1.330197,1.242965,1.271104,1.585241
3,1.265461,1.198779,1.137459,1.079186
3,1.108871,1.754558,0.8523288,1.035417
3,0.9658548,1.015416,2.107526,1.115907
3,0.7378077,1.009871,1.254642,1.03845
4,0.8451678,2.932464,1.153618,0.8402294
4,1.029202,0.7381794,0.6884063,1.15054
4,1.271502,1.071848,1.200956,1.343532
4,0.6871146,1.229219,1.163685,0.9200044
4,1.03902,0.636569,0.9963648,0.8915928
4,1.066347,0.5965203,1.315696,1.284872
4,1.053839,0.9922321,1.685912,1.348297
4,1.00499,0.8874954,0.8109597,1.246994
4,1.036517,0.8167357,0.74163,0.9946439
4,0.9141481,1.500544,0.8837289,0.8808127
4,1.087349,1.651184,0.8226011,1.232554
4,0.911869,0.4354908,1.439471,1.215609
4,0.8816683,1.023314,0.8388485,0.8453033
4,1.211598,0.7309063,1.086281,1.006925
4,1.065463,1.060961,0.6993134,0.8715871
4,0.8251813,1.334208,0.9281561,0.7446647
4,0.8967915,0.7257439,1.212966,1.062343
4,1.010744,0.7590461,0.799559,0.9115718
4,0.9407775,0.6552794,0.8310639,0.9588083
4,0.871928,1.075908,0.9212406,0.8478224
4,0.8866837,1.824173,0.7735361,0.7928667
4,0.9470772,1.70538,1.000447,1.037284
4,0.9187794,2.627939,1.376125,0.9672534
4,0.8854237,2.443534,0.7503643,0.7902728
4,0.9318152,3.031745,1.199278,1.410493
4,0.9634362,1.549162,1.260938,0.9785468
4,0.8960717,0.8127084,1.420679,0.9431194
4,0.986871,0.4334692,0.9645676,1.053123
4,1.249311,0.5998251,1.465599,1.230832
4,1.101405,0.3997519,1.062405,1.03303
4,1.202533,2.180729,0.9544766,0.7869597
4,1.071129,0.9610554,0.736947,1.23921
4,0.8110335,1.623687,0.6990852,0.8155914
4,0.8899363,1.006974,0.9706168,0.8877995
4,0.8518333,0.6381804,1.044657,1.035989
4,0.8359217,1.395367,1.156412,1.107099
4,1.106891,0.7295249,1.157709,0.915815
4,0.9237503,0.7581871,1.350483,1.035421
4,1.032691,0.5818145,1.072411,1.26355
4,1.116178,1.123884,1.444633,1.233932
4,1.153318,0.7972809,1.445899,1.191099
4,0.8658336,1.017529,1.3495,0.9506166
4,0.9354212,0.7654957,1.149479,0.9224786
4,0.9347525,2.193659,0.8125909,0.9347756
4,0.8888225,1.415064,0.8485383,1.038205
4,0.8935792,0.8034265,1.038539,0.9708156
4,0.9165494,0.9415911,0.9790098,0.714086
4,0.9766568,0.4445956,0.8906769,1.167239
4,1.491499,0.8840038,2.627071,1.436334
4,1.02477,1.42628,0.9138188,0.8682775
4,1.130157,0.7838311,0.9736331,1.152073
4,0.9858117,1.510112,1.32818,0.9476367
4,1.146985,2.11439,1.463638,1.059848
4,0.9670341,0.9604364,0.6229106,0.8522159
4,1.1206,0.8068904,0.6023573,0.9725283
4,0.7896456,0.5976081,0.6788163,0.7979021
4,1.218914,0.548345,1.534801,1.180321
4,0.9687937,1.039885,1.004443,0.968152
4,0.8990547,0.9276147,1.519831,1.226249
4,0.9835347,0.427174,0.8852834,0.9734424
4,1.01622,0.5389853,0.9070341,1.082603
4,1.03676,2.063322,0.8127486,0.9880635
4,0.8570902,1.665046,0.8422451,1.137521
4,1.0924,0.3949878,1.214505,1.049436
4,1.213662,1.237296,1.073321,1.006154
4,1.021478,1.037176,0.9143251,1.124267
4,0.8669763,1.372096,0.6332456,0.7685628
4,0.9361312,0.343876,0.8655812,0.9477673
4,1.636679,0.5777731,1.162026,1.242673
4,1.015366,1.362632,0.6035156,0.9441792
4,0.981407,1.2183,1.213939,1.064921
4,0.9650382,1.035271,1.193724,1.040047
4,0.9309062,1.09366,1.45506,1.182328
4,0.8120804,1.329204,0.723724,0.9954971
4,1.025432,1.779222,1.43361,0.8577189
4,1.183746,0.6199237,1.796732,1.19008
4,0.8466355,0.7826581,0.6504378,0.9672727
4,0.9888485,1.389705,0.7865519,1.326755
4,0.8785842,1.211992,0.539113,0.7339231
4,0.9080316,0.7170942,0.9977823,1.006332
4,1.00842,0.8632631,1.266235,1.037396
4,1.029824,1.392814,1.112956,1.089764
4,1.054149,0.9927364,1.187186,1.05118
4,1.226669,0.6197898,1.096887,1.090607
4,0.930151,0.8644385,0.8081683,0.9809895
4,1.029895,1.192645,1.106222,1.00527
4,0.6673912,2.048809,0.839249,0.6752187
4,1.17148,0.8323099,1.494279,1.224981
4,1.072783,1.516269,1.205589,1.264752
4,0.922192,0.9001139,1.179915,0.8640975
4,0.9926866,1.447617,0.9438423,0.9818436
4,1.095464,0.4909641,0.8379518,1.079435
4,1.01201,1.454287,1.191427,0.9408982
4,1.120045,1.388637,0.9448006,1.030683
4,0.950628,1.800879,0.6458941,0.7523514
4,1.228285,0.7309228,2.290539,1.187318
4,1.012462,1.855267,1.068437,0.9861719
4,0.9798697,1.303748,0.5383472,0.9648128
4,0.9626067,2.159022,0.5566128,0.8202481
4,0.8263152,0.9961702,1.028253,0.9720895
5,0.9756958,0.2249079,0.7507078,0.9267731
5,1.062746,0.4126119,1.097059,1.068747
5,0.8892082,2.17061,1.188619,0.8492862
5,0.8623888,1.77077,0.8760153,1.001774
5,1.045639,2.038056,0.9284312,1.043003
5,0.9488987,1.244,1.133906,1.103241
5,1.230388,1.393292,0.872364,1.021153
5,0.9495075,0.5435521,0.8149296,0.7243987
5,0.9126686,0.8937931,1.036755,0.7496668
5,1.002626,0.6495665,1.074571,1.15184
5,1.022847,1.126276,1.120548,0.8661095
5,1.024571,1.855099,0.8818688,0.7109662
5,1.419003,7.579559,1.190455,1.071333
5,0.9321345,0.8928344,1.576278,0.8555691
5,1.043455,0.982724,1.289057,1.09307
5,1.159002,0.9149531,0.9701874,0.6974704
5,1.117539,0.9071387,1.057813,0.9795354
5,0.8081993,0.859935,1.247045,1.279146
5,1.236769,1.101391,0.8562026,0.9218904
5,0.9127001,0.6101503,1.01045,1.002846
5,1.069018,1.643274,1.103664,0.9522944
5,1.022092,1.146387,0.768431,1.124657
5,1.147679,0.8679646,1.076217,1.06132
5,1.040173,1.242181,0.7663122,1.096754
5,0.8428205,0.8700976,0.7597063,1.075912
5,1.149417,1.912355,0.8960635,0.9555844
5,1.141323,0.9617036,0.9042284,1.252029
5,0.9068932,1.068365,1.144195,0.9106365
5,1.28227,2.991791,1.044587,0.9262104
5,1.226891,3.457988,0.7927649,0.9421672
5,1.074368,0.6647916,0.9337685,1.073546
5,0.9026067,0.4621869,0.971742,0.8609673
5,0.8728885,0.8204909,1.067224,1.112959
5,0.9732515,2.210858,0.9694114,0.8359923
5,1.010143,0.4735574,0.9434713,1.330128
5,0.8728631,0.2297973,1.031973,1.136976
5,0.9768592,1.151487,1.110616,1.014371
5,1.047487,0.6508545,1.240678,0.9480582
5,1.20592,1.936583,0.7979971,1.09259
5,0.9824464,1.622704,0.9026855,0.9608963
5,0.8486784,0.4987453,1.05076,1.173537
5,1.119266,2.057307,1.000475,0.7438681
5,0.9897221,1.218188,1.660908,1.109291
5,1.032381,0.250612,1.29324,0.9728555
5,1.109538,2.212953,1.091916,0.9655157
5,1.043407,1.641311,0.9050125,0.8362897
5,0.9939944,1.965919,0.7284625,0.9502039
5,1.090632,1.216884,0.9047899,0.9874446
5,1.215997,2.118521,1.436733,1.063671
5,0.9494696,0.8331417,0.6820665,0.9431287
5,1.355069,0.8499451,0.7550516,0.9542933
5,0.9191602,0.7174335,1.045277,1.100084
5,1.000979,1.397957,0.9394693,1.159868
5,1.060098,1.594214,1.49479,0.8706154
5,1.10397,0.5427735,0.8634489,1.304387
5,0.8269365,0.3648441,1.024696,0.9547108
5,1.110401,1.763225,0.9515489,0.9406466
5,1.116836,1.512843,0.8407103,0.8991964
5,0.9052489,0.7327308,0.9127379,1.023562
5,0.7604672,0.7505213,1.368198,1.088527
5,0.758087,0.9777792,0.9934418,0.9676821
5,0.9696135,0.5366723,0.936374,1.015256
5,1.110976,1.345579,0.812999,0.8406019
5,0.9443919,1.226066,0.8252334,1.021403
5,0.8005383,1.388116,1.118768,0.8249963
5,1.117557,1.851902,1.169592,1.085801
5,1.128167,0.872765,0.8545828,1.124608
5,1.073267,0.7446067,1.128061,0.9278867
5,1.099357,2.309128,0.8393259,0.8612105
5,0.8758037,0.877992,0.8682715,1.275302
5,0.9045797,0.6851261,0.9287257,0.9583065
5,1.052535,0.4459494,0.9463876,0.8752681
5,0.9889741,0.9507272,0.9625407,0.7510035
5,1.23444,1.046166,1.136631,0.7412073
5,1.082519,1.492737,1.017843,1.029874
5,1.383835,1.61659,1.585602,1.257382
5,1.034325,1.203749,0.8938447,1.306423
5,0.9057141,0.5955524,0.8864135,1.165968
5,0.7865374,0.7794473,1.746259,1.18803
5,1.152186,1.457593,0.9516996,0.9058569
5,1.08573,1.136515,1.023844,1.310079
5,1.190655,0.7634102,1.115803,1.164635
5,1.114265,0.3215781,1.326403,0.9955091
5,0.9916492,2.773275,0.9220236,1.243814
5,0.8913774,0.7890481,1.140483,1.034592
5,0.8953208,0.6824598,1.131252,0.7901916
5,1.293324,0.7043674,1.096101,0.9462885
5,1.17842,5.234418,0.9092029,0.9935145
5,0.984461,0.7355694,1.121512,1.312062
5,1.042812,2.799767,0.7252113,0.7604471
5,1.352103,3.17815,1.190242,0.9319893
5,1.081484,0.8979068,0.9121213,0.9688532
5,1.021858,0.5260034,1.033353,0.9735802
5,0.8269307,0.6179674,1.125111,0.949878
5,0.8603496,1.320669,1.14514,1.024791
5,0.9357615,0.2815533,1.561997,0.9255915
5,0.893445,0.8717078,0.8606277,1.133758
5,1.126806,1.177483,0.9228157,1.127631
5,1.116814,1.273222,0.8571084,0.9709384
5,0.9248984,0.4867682,1.290679,1.185643
6,0.971548,0.7994762,0.8746285,0.9477244
6,1.081536,0.4116089,1.35012,1.166977
6,0.8652894,0.8096203,0.958785,1.097695
6,1.166177,1.271799,0.8937562,0.8814426
6,0.884777,1.484492,1.205115,1.218777
6,0.9283306,1.198858,0.9040977,1.002332
6,1.160743,1.866962,1.031614,0.9958108
6,1.044715,1.722939,0.9287285,0.9658575
6,1.036997,1.460573,1.01241,0.9534489
6,1.069643,1.523121,1.049818,0.8405296
6,1.115602,2.677951,1.090477,1.164522
6,0.9681366,1.072963,1.230727,1.09606
6,1.068827,0.5693438,1.001499,1.254524
6,0.818882,1.056695,0.9210147,0.9682188
6,0.9757496,0.7847724,0.9278048,1.07889
6,1.148198,0.9125625,1.068775,0.9158945
6,1.075932,2.056006,0.9382912,0.8790487
6,1.15104,2.894486,0.8857455,0.8319929
6,1.005986,0.816334,1.04286,1.076295
6,1.283396,1.60671,0.9372031,0.9345825
6,0.936551,0.9507852,1.132872,1.084473
6,0.7594869,0.6842378,1.023956,0.9920752
6,0.7878865,1.547186,0.947592,0.9830976
6,0.8913678,0.5378573,0.9743984,1.051951
6,1.018096,1.188621,0.9573166,0.8156752
6,0.8868339,0.940375,1.010163,0.6696469
6,1.286111,0.8087668,1.052034,0.9130588
6,1.012917,2.925927,1.008944,1.003814
6,0.9554392,0.6762498,0.9880615,1.148463
6,1.013475,1.039264,1.048968,0.8595352
6,1.35426,1.481037,0.9067508,0.8327536
6,1.404745,0.7341151,0.9263295,0.9206097
6,1.021245,0.5683574,1.20764,1.242075
6,0.8485167,0.5678111,1.066335,1.112044
6,0.7945273,1.085675,0.8969467,0.8400869
6,1.13195,0.9067719,1.124594,1.110141
6,1.034393,0.4152858,1.004379,1.136258
6,1.114669,1.651527,0.8962184,1.039581
6,1.029759,1.660803,0.8042051,0.8415125
6,1.131385,1.189945,0.8254654,0.8968057
6,1.165508,3.266396,0.973601,0.8451978
6,1.082295,1.154901,1.019341,1.312479
6,0.9466091,0.6507971,1.044658,0.9456566
6,1.032103,1.093421,0.91618,0.9984763
6,1.177566,2.802145,0.8234149,0.8705348
6,1.180891,0.3611895,0.8476192,0.8928481
6,1.139334,0.6570963,0.944182,1.029262
6,1.01847,0.9124376,0.9105038,1.004664
6,0.8785537,1.609598,1.114723,0.9762086
6,0.8037375,0.724977,0.9541836,0.8508768
6,1.245252,1.261682,0.9538896,0.9575589
